"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","soil_moisture","elevation"
-33.5575,147.5605,318.3,"D","2020-03-27",20,"D",0,"2020-03-27 00:20:00","West Wyalong","New South Wales",2698,1,26.3,12,34,81,0,0.4403,0.229855120182037,209
-15.31,127.8422,333.2,"D","2020-03-28",525,"D",0,"2020-03-28 05:25:00",NA,NA,NA,1,33.3,21.4,36,10,0,0.3985,0.150457173585892,314
-13.7879,131.479,335.2,"D","2020-09-22",512,"D",0,"2020-09-22 05:12:00","Palmerston","Northern Territory",33695,1,33.8,11,40,73,0,0.3849,0.055509228259325,85
-13.2954,131.8448,350.4,"D","2020-07-15",454,"D",0,"2020-07-15 04:54:00","Palmerston","Northern Territory",33695,1,30.3,7.4,31,86,0,0.4078,0.090416394174099,94
-25.2937,149.0421,302.7,"N","2020-08-06",1510,"N",0,"2020-08-06 15:10:00",NA,NA,NA,1,14,18.5,92,100,0,0.4345,0.0736272558569908,465
-13.0299,133.6371,320,"D","2020-06-13",454,"D",0,"2020-06-13 04:54:00",NA,NA,NA,1,29.5,16.8,39,4,0,0.5342,0.11701113730669,389
-11.2876,131.8388,303.8,"N","2020-08-08",1331,"N",0,"2020-08-08 13:31:00","Palmerston","Northern Territory",33695,1,24,9.2,94,96,0,0.7006,0.0999427363276482,15
-16.0503,136.3717,334.2,"D","2020-06-23",104,"D",0,"2020-06-23 01:04:00",NA,NA,NA,1,29.5,8.9,26,8,0,0.4593,0.100007988512516,15
-34.3985,119.0944,322.3,"D","2020-03-16",217,"D",0,"2020-03-16 02:17:00",NA,NA,NA,1,21.9,19.4,66,49,0,0.2629,0.0693185329437256,64
-17.3561,128.2438,332.3,"D","2020-04-18",542,"D",0,"2020-04-18 05:42:00",NA,NA,NA,1,34.9,6.9,20,5,0,0.3059,0.108536660671234,407
-33.0801,120.0406,501.7,"D","2020-02-08",615,"D",0,"2020-02-08 06:15:00",NA,NA,NA,1,35.2,8.2,15,99,0,0.3441,0.0450640395283699,385
-13.8165,134.7602,421,"D","2020-06-08",436,"D",0,"2020-06-08 04:36:00",NA,NA,NA,1,25.4,20,46,0,0,0.4048,0.0977013409137726,138
-22.72,147.6341,331.8,"D","2020-04-12",17,"D",0,"2020-04-12 00:17:00",NA,NA,NA,1,31.8,7.4,15,1,0,0.1054,0.239463955163956,278
-37.1496,149.929,319.9,"N","2020-01-13",1323,"N",0,"2020-01-13 13:23:00","Eden","New South Wales",3151,1,17.7,11.2,91,3,0,0.5968,0.183078274130821,152
-37.2993,149.367,327.9,"D","2020-01-11",410,"D",0,"2020-01-11 04:10:00","Eden","New South Wales",3151,1,13.7,19.1,68,89,0,0.2914,0.100115545094013,295
-24.1821,149.6586,306.9,"N","2020-10-31",1302,"N",0,"2020-10-31 13:02:00","Gladstone","Queensland",34703,1,18.5,4.7,93,0,0,0.5446,0.158671483397484,247
-16.7642,145.4561,327.7,"D","2020-10-30",434,"D",0,"2020-10-30 04:34:00","Mareeba","Queensland",8585,1,22,9.5,90,1,0,0.516,0.0803321897983551,506
-30.2645,152.1534,305.7,"D","2020-04-15",329,"D",0,"2020-04-15 03:29:00","Armidale","New South Wales",21312,1,16.6,10,69,9,0,0.7706,0.247701615095139,1198
-16.9703,138.9102,315.8,"D","2020-07-28",135,"D",0,"2020-07-28 01:35:00",NA,NA,NA,1,26,21.1,19,0,0,0.4016,0.151347830891609,5
-17.1898,145.3282,335.1,"D","2020-11-07",58,"D",0,"2020-11-07 00:58:00","Mareeba","Queensland",8585,1,31.7,15.1,35,28,0,0.2756,0.151712909340858,558
-29.026,151.4095,320.5,"D","2020-08-17",354,"D",0,"2020-08-17 03:54:00","Glen Innes","New South Wales",5184,1,10,7.9,66,1,0,0.459,0.165543958544731,545
-11.3603,132.2829,314.7,"D","2020-06-29",455,"D",0,"2020-06-29 04:55:00","Palmerston","Northern Territory",33695,1,25.1,7.3,57,98,0,0.625,0.180266529321671,57
-15.1025,143.6582,329.5,"N","2020-12-04",1252,"N",0,"2020-12-04 12:52:00",NA,NA,NA,1,23.5,10.8,79,0,0,0.2219,0.120686896145344,101
-30.1308,115.2596,319.9,"D","2020-05-22",527,"D",0,"2020-05-22 05:27:00","Drummond Cove","Western Australia",1477,1,21.1,6.4,25,0,0,0.4334,0.0764391720294952,200
-15.5089,143.4473,314.9,"D","2020-05-10",39,"D",0,"2020-05-10 00:39:00",NA,NA,NA,1,30,12.6,43,100,0,0.5835,0.207944184541702,164
-12.3447,135.4905,339.9,"D","2020-07-19",430,"D",0,"2020-07-19 04:30:00",NA,NA,NA,1,26.8,12.6,56,3,0,0.4825,0.201506912708282,71
-34.7017,150.4125,320.8,"N","2020-01-04",1507,"N",0,"2020-01-04 15:07:00","Moss Vale","New South Wales",8579,1,17.8,12.1,66,4,0,0.70025,0.0456783659756184,106
-15.7395,144.3759,341.4,"D","2020-07-09",352,"D",0,"2020-07-09 03:52:00","Mareeba","Queensland",8585,1,24,17.3,60,3,0,0.5244,0.118011616170406,212
-13.3373,142.3358,314.2,"D","2020-07-31",26,"D",0,"2020-07-31 00:26:00",NA,NA,NA,1,29.1,21.1,35,0,0,0.5711,0.134577676653862,74
-14.731,125.3963,302.3,"N","2020-05-25",1653,"N",0,"2020-05-25 16:53:00",NA,NA,NA,1,19.8,12.3,74,98,0,0.409,0.128304094076157,178
-35.6548,145.4921,337,"D","2020-12-08",435,"D",0,"2020-12-08 04:35:00","Numurkah","Victoria",3807,1,16.9,15.5,44,1,0,0.2489,0.0773346573114395,106
-15.1604,125.6303,323.9,"D","2020-05-13",537,"D",0,"2020-05-13 05:37:00",NA,NA,NA,1,26,7.1,24,0,0,0.5404,0.147577956318855,301
-28.5936,148.2843,324.1,"D","2020-05-11",407,"D",0,"2020-05-11 04:07:00","Walgett","New South Wales",1377,1,14.4,12.6,44,0,0,0.384,0.102265611290932,172
-14.1698,142.3565,305,"N","2020-11-23",1615,"N",0,"2020-11-23 16:15:00",NA,NA,NA,1,26.8,14,79,26,0,0.4835,0.0650286301970482,106
-11.9561,133.4431,317.7,"D","2020-07-09",103,"D",0,"2020-07-09 01:03:00",NA,NA,NA,1,32.8,15.8,34,100,0,0.5397,0.101534307003021,29
-25.439,149.8689,318.4,"D","2020-01-28",318,"D",0,"2020-01-28 03:18:00",NA,NA,NA,1,27,9,78,55,0.1,0.2469,0.153886467218399,234
-12.7244,131.4649,326.7,"D","2020-07-06",500,"D",0,"2020-07-06 05:00:00","Palmerston","Northern Territory",33695,1,28.1,7.5,34,2,0,0.5355,0.10845747590065,20
-17.4227,122.6244,324,"D","2020-05-08",518,"D",0,"2020-05-08 05:18:00",NA,NA,NA,1,30.6,17,44,0,0,0.5644,0.0831619426608086,181
-12.5395,130.7014,310.9,"D","2020-04-16",418,"D",0,"2020-04-16 04:18:00","Darwin","Northern Territory",139902,1,30.5,8.9,69,33,0,0.5606,0.344311773777008,20
-29.9703,124.6331,324.2,"D","2020-11-07",520,"D",0,"2020-11-07 05:20:00",NA,NA,NA,1,26,24,48,32,0,0.2191,0.0453395210206509,288
-14.103,141.9695,342.2,"D","2020-07-21",417,"D",0,"2020-07-21 04:17:00",NA,NA,NA,1,28,14.7,53,46,0,0.6086,0.118482448160648,32
-34.8072,150.3071,409.9,"D","2020-01-03",2349,"D",0,"2020-01-03 23:49:00","Bomaderry","New South Wales",6661,1,38.4,11.5,23,0,0,0.4953,0.0426625907421112,272
-16.7695,144.0893,306.6,"N","2020-11-20",1545,"N",0,"2020-11-20 15:45:00","Mareeba","Queensland",8585,1,24.9,13.4,67,0,0,0.3892,0.0676376223564148,230
-15.0182,130.1713,309.6,"D","2020-06-05",116,"D",0,"2020-06-05 01:16:00",NA,NA,NA,1,28.4,15.6,15,0,0,0.428,0.117050044238567,219
-32.4271,117.7954,320.8,"D","2020-03-23",640,"D",0,"2020-03-23 06:40:00",NA,NA,NA,1,21.5,11.5,39,81,0,0.1792,0.0644734650850296,316
-11.7464,130.0908,360.7,"D","2020-08-27",146,"D",0,"2020-08-27 01:46:00","Darwin","Northern Territory",139902,1,33.7,21.5,16,93,0,0.6432,0.107803903520107,31
-36.8747,149.5116,338.8,"D","2020-02-01",14,"D",0,"2020-02-01 00:14:00","Merimbula","New South Wales",3544,1,36.1,19.2,25,21,0,0.7488,0.180858418345451,811
-14.9839,127.7905,318.3,"D","2020-06-15",153,"D",0,"2020-06-15 01:53:00",NA,NA,NA,1,32.2,14.1,26,31,0,0.2643,0.0721415653824806,267
-36.817,147.9841,333.3,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Jindabyne","New South Wales",2233,1,17.8,11,72,65,0,0.6581,0.0750657320022583,1403
-16.3961,125.9153,340.1,"D","2020-11-12",542,"D",0,"2020-11-12 05:42:00",NA,NA,NA,1,29.6,26.1,51,45,0,0.2926,0.0577884763479233,562
-13.0149,132.3239,304.6,"D","2020-05-23",146,"D",0,"2020-05-23 01:46:00","Palmerston","Northern Territory",33695,1,20.9,14.8,60,99,0,0.5754,0.158218532800674,20
-35.4023,147.6564,303.1,"D","2020-04-24",2349,"D",0,"2020-04-24 23:49:00","Wagga Wagga","New South Wales",49686,1,13.4,2.3,83,0,0,0.6568,0.250800937414169,338
-13.1949,131.8288,303.2,"N","2020-07-14",1336,"N",0,"2020-07-14 13:36:00","Palmerston","Northern Territory",33695,1,19.6,11.4,44,0,0,0.4436,0.140634566545486,57
-35.892,147.5009,345.4,"D","2020-01-02",417,"D",0,"2020-01-02 04:17:00","Albury","New South Wales",4804,1,23.9,7.7,47,0,0,0.6321,0.0627067685127258,560
-32.5898,123.0814,365.6,"D","2020-01-08",520,"D",0,"2020-01-08 05:20:00",NA,NA,NA,1,29.8,7,55,78,0.1,0.409,0.093095101416111,249
-19.1819,146.0098,313.3,"D","2020-06-04",320,"D",0,"2020-06-04 03:20:00","Deeragun","Queensland",4250,1,17.8,13,64,9,0,0.4494,0.20253387093544,576
-11.758,130.8636,319.3,"D","2020-07-25",531,"D",0,"2020-07-25 05:31:00","Darwin","Northern Territory",139902,1,23.6,5.4,53,0,0,0.6366,0.134041309356689,109
-15.2451,125.4103,320.6,"D","2020-05-12",454,"D",0,"2020-05-12 04:54:00",NA,NA,NA,1,28.7,7.6,19,0,0,0.408,0.132743865251541,305
-32.6398,117.2776,338.7,"D","2020-04-02",539,"D",0,"2020-04-02 05:39:00","Mandurah","Western Australia",90306,1,18.8,22.9,54,64,0,0.2754,0.0829663723707199,342
-25.8123,147.0698,318.8,"N","2020-11-24",1212,"N",0,"2020-11-24 12:12:00",NA,NA,NA,1,22.7,7.7,47,1,0,0.3301,0.0807012319564819,551
-35.9003,136.8059,502.5,"D","2020-01-03",500,"D",0,"2020-01-03 05:00:00",NA,NA,NA,1,21.8,21.6,60,89,0,0.45835,0.0477310493588448,110
-37.5222,149.375,346.5,"N","2020-01-02",1341,"N",0,"2020-01-02 13:41:00","Eden","New South Wales",3151,1,13.9,14.1,87,0,0,0.7973,0.128902018070221,277
-37.577,149.2854,421.9,"N","2020-01-12",1240,"N",0,"2020-01-12 12:40:00","Orbost","Victoria",2014,1,12,13.6,80,2,0,0.0657,0.152790427207947,148
-36.8359,149.4752,308,"N","2020-01-30",1544,"N",0,"2020-01-30 15:44:00","Merimbula","New South Wales",3544,1,23.3,6,53,0,0,0.7046,0.149051740765572,818
-37.3273,149.4509,327.4,"N","2020-01-31",1311,"N",0,"2020-01-31 13:11:00","Eden","New South Wales",3151,1,25.4,13.8,54,84,0,0.6496,0.147874534130096,251
-22.3313,148.0285,304.4,"N","2020-11-28",1327,"N",0,"2020-11-28 13:27:00","Glenella","Queensland",4519,1,17.9,13.2,92,0,0,0.2759,0.0509431771934032,475
-16.8052,144.1306,337.6,"D","2020-11-24",428,"D",0,"2020-11-24 04:28:00","Mareeba","Queensland",8585,1,33.3,4.8,28,17,0,0.4025,0.0676254034042358,269
-17.2391,145.3403,335.2,"D","2020-11-08",428,"D",0,"2020-11-08 04:28:00","Mareeba","Queensland",8585,1,20.5,19.1,87,18,0,0.4317,0.158534482121468,772
-37.3828,149.0313,372.8,"N","2020-01-09",1526,"N",0,"2020-01-09 15:26:00","Orbost","Victoria",2014,1,21.2,16.1,62,79,0,0.5876,0.0928286463022232,286
-14.9515,127.8562,315.9,"D","2020-06-26",135,"D",0,"2020-06-26 01:35:00",NA,NA,NA,1,28.5,16,12,0,0,0.3701,0.063319206237793,319
-14.4832,132.6552,320.6,"D","2020-07-01",441,"D",0,"2020-07-01 04:41:00",NA,NA,NA,1,25.1,7.5,43,92,0,0.4201,0.087967611849308,223
-15.0338,125.9948,343.9,"D","2020-05-14",153,"D",0,"2020-05-14 01:53:00",NA,NA,NA,1,32.2,15.9,14,11,0,0.585,0.136386767029762,368
-34.0527,135.8439,318.6,"D","2020-04-22",513,"D",0,"2020-04-22 05:13:00",NA,NA,NA,1,18.5,6.1,54,0,0,0.243,0.0525034591555595,82
-37.7218,149.0424,315.3,"N","2020-01-02",1520,"N",0,"2020-01-02 15:20:00","Orbost","Victoria",2014,1,14.6,3.4,86,0,0,0.7487,0.0589397847652435,36
-12.4731,132.6974,334.9,"D","2020-06-03",418,"D",0,"2020-06-03 04:18:00","Palmerston","Northern Territory",33695,1,30.4,10.5,22,0,0,0.5774,0.246121063828468,42
-17.0319,144.7538,308.2,"N","2020-01-10",1603,"N",0,"2020-01-10 16:03:00","Mareeba","Queensland",8585,1,22.2,10.5,87,89,0,0.3251,0.113514445722103,703
-32.3733,123.5554,349.4,"N","2020-01-01",1438,"N",0,"2020-01-01 14:38:00",NA,NA,NA,1,25.2,27.3,22,0,0,0.3869,0.101347044110298,191
-11.4112,130.3605,328.1,"D","2020-07-29",507,"D",0,"2020-07-29 05:07:00","Darwin","Northern Territory",139902,1,27.1,0.4,29,52,0,0.6843,0.0980801731348038,26
-37.0246,149.4754,349.2,"D","2020-01-30",2331,"D",0,"2020-01-30 23:31:00","Eden","New South Wales",3151,1,30.7,4.5,27,0,0,0.6223,0.136311784386635,858
-21.2401,145.2484,334.2,"D","2020-11-20",28,"D",0,"2020-11-20 00:28:00","Charters Towers","Queensland",8040,1,34.8,27.5,21,2,0,0.2405,0.035856582224369,350
-21.1673,140.5191,333.5,"N","2020-11-19",1334,"N",0,"2020-11-19 13:34:00",NA,NA,NA,1,27.3,22.5,47,0,0,0.167,0.0610793642699718,366
-28.779,151.1788,311.2,"D","2020-07-19",6,"D",0,"2020-07-19 00:06:00","Inverell","New South Wales",9654,1,19.7,9.4,41,5,0,0.3251,0.104557804763317,321
-34.3172,150.3498,358,"D","2020-01-04",405,"D",0,"2020-01-04 04:05:00","Hill Top","New South Wales",2262,1,32.2,5.8,36,54,0,0.56385,0.0794457271695137,613
-32.8864,124.41,366.9,"D","2020-01-29",121,"D",0,"2020-01-29 01:21:00",NA,NA,NA,1,31.9,23.5,33,0,0,0.34,0.1031079813838,114
-17.2824,139.1736,321.5,"D","2020-09-15",40,"D",0,"2020-09-15 00:40:00",NA,NA,NA,1,29.3,17.1,39,0,0,0.3565,0.142156437039375,10
-37.3102,149.0477,326.3,"D","2020-01-24",339,"D",0,"2020-01-24 03:39:00","Orbost","Victoria",2014,1,13.8,8,85,100,0.1,0.7203,0.171568334102631,764
-13.541,133.954,321.2,"D","2020-05-11",122,"D",0,"2020-05-11 01:22:00",NA,NA,NA,1,31.8,19.4,28,80,0,0.6399,0.145256534218788,227
-29.9755,124.6006,335.6,"D","2020-11-09",228,"D",0,"2020-11-09 02:28:00",NA,NA,NA,1,40.2,39.2,7,2,0,0.2155,0.0449338592588902,279
-19.8122,144.709,334.5,"D","2020-11-28",403,"D",0,"2020-11-28 04:03:00","Charters Towers","Queensland",8040,1,27.8,12.7,34,0,0,0.3295,0.0568022094666958,778
-32.364,149.4653,345.5,"D","2020-02-19",418,"D",0,"2020-02-19 04:18:00","Mudgee","New South Wales",9830,1,19.1,12.5,51,2,0,0.2133,0.185779973864555,425
-12.6655,132.6754,323.3,"D","2020-06-01",430,"D",0,"2020-06-01 04:30:00","Palmerston","Northern Territory",33695,1,33.8,8.8,29,92,0,0.6473,0.141836300492287,21
-16.7549,125.4547,327.7,"D","2020-01-30",200,"D",0,"2020-01-30 02:00:00",NA,NA,NA,1,32.5,23.7,52,88,0,0.3289,0.171374037861824,432
-12.8663,142.6854,312.9,"N","2020-08-17",1324,"N",0,"2020-08-17 13:24:00",NA,NA,NA,1,19.7,3.7,98,5,0,0.4421,0.155465811491013,102
-16.9604,125.2553,304.9,"N","2020-04-30",1659,"N",0,"2020-04-30 16:59:00",NA,NA,NA,1,23.9,19.7,21,74,0,0.3434,0.27281466126442,396
-15.1788,145.0072,380.3,"D","2020-11-03",410,"D",0,"2020-11-03 04:10:00",NA,NA,NA,1,25.1,24.9,77,5,0,0.6829,0.118673965334892,141
-16.7092,143.998,333.9,"D","2020-07-18",58,"D",0,"2020-07-18 00:58:00","Mareeba","Queensland",8585,1,30.4,1.9,15,95,0,0.3469,0.0990780964493752,166
-35.987,150.062,330.1,"D","2020-01-24",340,"D",0,"2020-01-24 03:40:00","Narooma","New South Wales",2605,1,20.3,6.1,89,100,0.6,0.6983,0.190857261419296,86
-25.127,143.5994,310.5,"N","2020-08-14",1250,"N",0,"2020-08-14 12:50:00",NA,NA,NA,1,12.9,9.2,75,0,0,0.215,0.0814336612820625,164
-15.2084,142.8246,304.6,"N","2020-11-13",1234,"N",0,"2020-11-13 12:34:00",NA,NA,NA,1,25.1,11.2,81,6,0,0.3391,0.114007696509361,84
-13.4836,132.2405,323.7,"D","2020-05-31",525,"D",0,"2020-05-31 05:25:00","Palmerston","Northern Territory",33695,1,31.6,10.7,29,17,0,0.5828,0.152134507894516,136
-27.8705,121.7954,304.2,"N","2020-11-08",1702,"N",0,"2020-11-08 17:02:00",NA,NA,NA,1,23.8,15.6,25,0,0,0.1583,0.0551625192165375,461
-14.8806,126.7141,314,"D","2020-05-24",518,"D",0,"2020-05-24 05:18:00",NA,NA,NA,1,21.7,10.7,32,0,0,0.417,0.215743348002434,225
-15.7739,130.5024,316.6,"D","2020-06-17",429,"D",0,"2020-06-17 04:29:00",NA,NA,NA,1,30,18.5,20,0,0,0.3087,0.0922562628984451,116
-15.4473,136.1864,335,"D","2020-06-15",441,"D",0,"2020-06-15 04:41:00",NA,NA,NA,1,25.8,25.9,64,1,0,0.3549,0.0999587550759315,4
-16.6245,143.5759,329,"N","2020-11-16",1304,"N",0,"2020-11-16 13:04:00",NA,NA,NA,1,24.2,12.1,61,15,0,0.341,0.103989459574223,148
-13.0555,142.6046,364.1,"D","2020-07-23",405,"D",0,"2020-07-23 04:05:00",NA,NA,NA,1,25.9,17.5,61,52,0,0.5167,0.214455038309097,116
-35.8749,149.0624,331.8,"N","2020-02-02",1259,"N",0,"2020-02-02 12:59:00","Canberra","Australian Capital Territory",381488,1,8.7,7,72,87,0,0.4817,0.126504570245743,1531
-36.6314,147.8617,438.1,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Jindabyne","New South Wales",2233,1,20.4,10.5,65,36,0,0.5937,0.0655318051576614,1241
-32.1763,116.2844,312.9,"D","2020-05-14",615,"D",0,"2020-05-14 06:15:00","Perth","Western Australia",2141834,1,17.4,6.3,49,0,0,0.7015,0.0736898332834244,349
-21.3351,145.0039,327.4,"D","2020-03-19",350,"D",0,"2020-03-19 03:50:00",NA,NA,NA,1,28.9,18,39,92,0,0.4219,0.090269073843956,339
-12.9846,132.5037,325.2,"D","2020-10-13",103,"D",0,"2020-10-13 01:03:00","Palmerston","Northern Territory",33695,1,38.2,7.2,23,89,0,0.3147,0.151678994297981,25
-11.7824,130.1509,324.3,"D","2020-07-06",501,"D",0,"2020-07-06 05:01:00","Darwin","Northern Territory",139902,1,26.5,8.2,51,72,0,0.6903,0.105563625693321,47
-34.4641,150.8854,312.9,"D","2020-07-25",347,"D",2,"2020-07-25 03:47:00","Wollongong","New South Wales",261896,1,13.1,5.5,93,100,0.1,0.432,0.329701751470566,12
-18.0424,124.141,321.6,"D","2020-06-19",554,"D",0,"2020-06-19 05:54:00",NA,NA,NA,1,27.1,12.4,25,0,0,0.2869,0.203364253044128,133
-34.7177,150.455,323.6,"N","2020-01-04",1507,"N",0,"2020-01-04 15:07:00","Moss Vale","New South Wales",8579,1,17.2,10,65,24,0,0.5953,0.0456783659756184,262
-28.8562,152.4509,317.5,"D","2020-10-10",2341,"D",0,"2020-10-10 23:41:00","Casino","New South Wales",9968,1,21,5.6,51,65,0,0.7061,0.13859561085701,353
-20.0803,143.8954,308.9,"N","2020-12-09",1309,"N",0,"2020-12-09 13:09:00",NA,NA,NA,1,22.9,23.5,73,0,0,0.4458,0.0511771813035011,664
-14.913,144.7728,333.5,"D","2020-11-02",39,"D",0,"2020-11-02 00:39:00",NA,NA,NA,1,31.9,22.3,42,60,0,0.3201,0.0857253968715668,181
-16.7866,138.6611,318.1,"D","2020-05-15",58,"D",0,"2020-05-15 00:58:00",NA,NA,NA,1,28.7,23.8,55,73,0,0.1067,0,6
-24.1104,147.7452,303.1,"N","2020-11-11",1244,"N",0,"2020-11-11 12:44:00",NA,NA,NA,1,18,6.4,79,2,0,0.3493,0.0729080140590668,252
-32.6579,122.0794,354.3,"D","2020-01-08",241,"D",0,"2020-01-08 02:41:00","Esperance","Western Australia",2080,1,36.7,15.5,21,68,0,0.1919,0.103248655796051,283
-17.1035,144.8772,323.3,"D","2020-01-12",33,"D",0,"2020-01-12 00:33:00","Mareeba","Queensland",8585,1,32,23.6,28,4,0,0.4511,0.0719997808337212,883
-14.841,144.1141,330.7,"D","2020-05-28",27,"D",0,"2020-05-28 00:27:00",NA,NA,NA,1,29.4,4.8,47,0,0,0.6192,0.177458241581917,20
-11.8052,142.0583,341.4,"N","2020-07-25",1621,"N",0,"2020-07-25 16:21:00","Thursday Island","Queensland",2805,1,22.7,14.5,87,21,0,0.3209,0.274766266345978,23
-31.8226,116.6425,326.9,"D","2020-05-02",551,"D",0,"2020-05-02 05:51:00","Perth","Western Australia",2141834,1,17.6,11.4,32,0,0,0.3288,0.0552179254591465,339
-36.4828,149.9309,329.7,"D","2020-01-13",358,"D",0,"2020-01-13 03:58:00","Tathra","New South Wales",1523,1,19.4,14.2,79,5,0,0.4825,0.178329929709435,196
-38.02,143.3389,328.9,"D","2020-04-09",404,"D",0,"2020-04-09 04:04:00","Camperdown","Victoria",2884,1,16.8,9.4,73,6,0,0.4004,0.200643360614777,133
-30.7698,123.3045,351.8,"D","2020-01-01",514,"D",0,"2020-01-01 05:14:00",NA,NA,NA,1,38.3,15.2,12,0,0,0.2758,0.0567551217973232,311
-25.1371,149.6912,319.8,"D","2020-10-07",5,"D",0,"2020-10-07 00:05:00",NA,NA,NA,1,28.7,7.8,28,0,0,0.4986,0.0540744289755821,283
-14.8314,131.7972,309,"N","2020-09-21",1354,"N",0,"2020-09-21 13:54:00",NA,NA,NA,1,26.8,6.8,68,18,0,0.2415,0.0653957203030586,107
-11.9528,141.9857,308.9,"D","2020-08-01",109,"D",0,"2020-08-01 01:09:00","Thursday Island","Queensland",2805,1,29.1,23.2,40,38,0,0.6242,0.192836999893188,26
-33.2019,138.145,340.7,"D","2020-11-18",501,"D",0,"2020-11-18 05:01:00","Whyalla","South Australia",21501,1,27.2,5.1,22,87,0,0.2099,0.0830071121454239,142
-15.2112,125.2387,318.7,"D","2020-05-14",153,"D",0,"2020-05-14 01:53:00",NA,NA,NA,1,33.3,11.2,15,77,0,0.5272,0.136873632669449,173
-14.4019,126.7539,335.7,"D","2020-07-17",153,"D",0,"2020-07-17 01:53:00",NA,NA,NA,1,33.2,9.5,14,87,0,0.3884,0.117048971354961,127
-14.1117,142.4582,343.1,"D","2020-12-04",38,"D",0,"2020-12-04 00:38:00",NA,NA,NA,1,34.9,18.9,34,12,0,0.4114,0.0793683677911758,124
-13.6833,135.2931,316.3,"D","2020-07-16",359,"D",0,"2020-07-16 03:59:00",NA,NA,NA,1,26.3,12.8,39,0,0,0.5397,0.0954756289720535,122
-15.7019,136.2747,319.4,"D","2020-07-04",512,"D",0,"2020-07-04 05:12:00",NA,NA,NA,1,24.1,10.2,43,12,0,0.4827,0.0813676118850708,18
-37.6224,147.5333,301.3,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Paynesville","Victoria",3480,1,17.6,13.3,45,0,0,0.62405,0.0790787115693092,342
-37.613,147.7615,324,"N","2020-01-01",1258,"N",0,"2020-01-01 12:58:00","Paynesville","Victoria",3480,1,11.6,6.3,79,0,0,0.7551,0.0601009950041771,260
-32.6725,150.9748,309.9,"N","2020-01-04",1330,"N",0,"2020-01-04 13:30:00","Cessnock","New South Wales",15177,1,19.9,12.6,54,2,0,0.542,0.0426591672003269,272
-35.4289,150.3886,380.7,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Mollymook","New South Wales",1083,1,22.8,15.1,70,36,0,0.62095,0.146892130374908,24
-31.4611,151.7615,333.3,"D","2020-01-05",310,"D",0,"2020-01-05 03:10:00","Wingham","New South Wales",4556,1,24.2,17.9,65,84,0,0.5237,0.0472155660390854,705
-24.7377,150.813,330.8,"D","2020-10-30",432,"D",0,"2020-10-30 04:32:00","Gladstone","Queensland",34703,1,22.8,13.8,70,1,0,0.348,0.120274782180786,390
-13.6903,134.931,330.2,"D","2020-07-22",500,"D",0,"2020-07-22 05:00:00",NA,NA,NA,1,24.6,15.6,36,0,0,0.4313,0.0729397386312485,118
-12.5044,135.8105,330.4,"D","2020-09-09",405,"D",0,"2020-09-09 04:05:00",NA,NA,NA,1,29.3,19.8,48,8,0,0.3327,0.0929819345474243,82
-36.023,149.7267,315.6,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Narooma","New South Wales",2605,1,21,5.4,61,69,0,0.5223,0.125158801674843,799
-17.1249,143.1951,353.6,"D","2020-10-09",416,"D",0,"2020-10-09 04:16:00",NA,NA,NA,1,36,10.5,16,88,0,0.317,0.060193445533514,160
-15.6779,136.2503,333,"D","2020-09-03",441,"D",0,"2020-09-03 04:41:00",NA,NA,NA,1,25.8,12,65,0,0,0.4109,0.0421624593436718,18
-14.6434,132.5791,383.6,"D","2020-02-06",454,"D",0,"2020-02-06 04:54:00",NA,NA,NA,1,27,7.1,89,99,2.1,0.456,0.163230895996094,180
-16.3346,125.5665,328.5,"D","2020-04-27",537,"D",0,"2020-04-27 05:37:00",NA,NA,NA,1,28.5,9.2,36,0,0,0.4691,0.312187910079956,359
-19.116,146.1686,312.9,"D","2020-07-30",409,"D",0,"2020-07-30 04:09:00","Deeragun","Queensland",4250,1,17.6,5.9,67,0,0,0.5181,0.226943045854568,392
-14.4206,131.3008,330.5,"D","2020-09-12",147,"D",0,"2020-09-12 01:47:00",NA,NA,NA,1,35.7,13.1,14,89,0,0.3006,0.0542015507817268,162
-31.8604,115.8869,330,"D","2020-12-25",240,"D",2,"2020-12-25 02:40:00","Perth","Western Australia",2141834,1,36.1,25.4,23,63,0,0.1761,0.0598618797957897,37
-16.8732,137.0985,331.8,"D","2020-09-29",517,"D",0,"2020-09-29 05:17:00",NA,NA,NA,1,29.8,20.5,47,27,0,0.3362,0.0638293251395226,168
-36.8997,146.7046,302.7,"N","2020-01-01",1437,"N",0,"2020-01-01 14:37:00","Mansfield","Victoria",3999,1,13.1,8.2,73,0,0,0.7056,0.0794287472963333,445
-16.3119,136.5919,319.8,"D","2020-05-28",453,"D",0,"2020-05-28 04:53:00",NA,NA,NA,1,24.5,6.8,40,0,0,0.3095,0.104589998722076,50
