"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","elevation","soil_moisture"
0,"2020-02-05 09:51:13.87585","Whyalla","South Australia",21501,-32.7995007812395,137.423963547689,"N",0,18.3,18.5,76,0,0,0.2256,161,0.0463863797485828
0,"2020-12-07 10:12:29.838118",NA,NA,NA,-29.4616633628645,144.12508979932,"N",0,19.6,30.4,39,2,0,0.2144,148,0.0509813837707043
0,"2020-02-02 19:57:52.066704",NA,NA,NA,-33.464514809586,134.865501555219,"D",0,17.3,15.9,76,98,0.1,0.1935,7,0.0416870042681694
0,"2020-10-18 09:38:55.312188",NA,NA,NA,-31.5137601467873,118.458639688945,"N",0,17.9,10.5,53,0,0,0.2353,412,0.0704746693372726
0,"2020-06-19 10:01:38.954962",NA,NA,NA,-25.6989442379476,135.588963440161,"N",0,14.9,10.4,51,0,0,0.1463,139,0.0413000360131264
0,"2020-08-31 08:02:03.216697",NA,NA,NA,-18.1401972035769,127.424617865536,"N",0,26,13.4,18,0,0,0.2469,423,0.0418100357055664
0,"2020-10-01 19:22:52.222482","Cobar","New South Wales",3369,-31.689324303537,145.284996719935,"D",0,21.3,13.8,41,0,0,0.2296,180,0.10258362442255
0,"2020-08-18 18:07:26.123666",NA,NA,NA,-32.2952562694497,120.740395097359,"D",0,6.8,12,94,7,0,0.1749,312,0.17996284365654
0,"2020-11-14 08:50:14.514245","Mareeba","Queensland",8585,-17.0711083020164,145.03969354767,"N",0,22.6,6.9,75,29,0,0.3322,514,0.165101110935211
0,"2020-03-08 20:33:56.698253",NA,NA,NA,-29.2279704981664,120.156317050444,"D",0,19.1,27.8,71,0,0,0.2145,452,0.0776358768343925
0,"2020-05-16 09:14:09.53814",NA,NA,NA,-26.9510514192901,138.508298802905,"D",0,13.1,9.9,42,0,0,0.1347,20,0.137099802494049
0,"2020-01-10 19:32:35.478555",NA,NA,NA,-21.1402719045862,129.297410151835,"D",0,32.2,14,46,1,0,0.1485,361,0.0784272402524948
0,"2020-09-23 20:55:33.396489",NA,NA,NA,-26.704222085352,126.634095180775,"N",0,13.6,13,40,0,0,0.1484,509,0.0342757180333138
0,"2020-02-29 18:12:35.131871",NA,NA,NA,-26.2488355336984,148.741519181322,"D",0,25.2,14.8,71,4,0,0.6603,387,0.203664571046829
0,"2020-08-29 08:17:58.364942",NA,NA,NA,-25.5719578510366,134.237916623187,"D",0,19.4,12,16,55,0,0.1806,323,0.0565532855689526
0,"2020-08-25 19:40:00.612258",NA,NA,NA,-25.3387328645425,122.351479290395,"D",0,16.9,7.6,32,54,0,0.2062,527,0.0970966070890427
0,"2020-06-22 20:57:58.950769","Moree","New South Wales",7070,-29.224030429263,149.795421172995,"D",0,10.6,15.4,72,30,0,0.8871,195,0.22400775551796
0,"2020-07-10 21:35:47.557764",NA,NA,NA,-23.1789475132013,122.644517377711,"D",0,11.5,19.9,60,0,0,0.2059,347,0.0418213233351707
0,"2020-10-11 20:06:12.653885",NA,NA,NA,-20.4501956448509,140.877637666857,"D",0,29.2,17.6,27,0,0,0.2266,141,0.0446766205132008
0,"2020-04-30 21:11:19.990606","Roxby Downs","South Australia",3671,-31.5186502060584,135.695005284044,"D",0,11.6,19.3,76,2,0,-0.017,121,0.0779173374176025
0,"2020-10-20 21:06:22.625812","Inverell","New South Wales",9654,-29.92705925834,150.84017504099,"D",0,18.7,9.4,55,47,0,0.6082,716,0.0758165568113327
0,"2020-11-10 21:20:54.611931",NA,NA,NA,-27.5726712381771,133.490647327212,"D",0,24.2,16.2,26,0,0,0.175,292,0.0403601340949535
0,"2020-09-19 10:51:53.604268","Scone","New South Wales",5013,-32.0752193220517,150.736657032548,"D",0,14.9,4.4,81,90,0,0.8421,480,0.255595356225967
0,"2020-01-15 20:28:44.944136","Waikerie","South Australia",1670,-33.1785215943089,139.769130637685,"D",0,19.1,23.1,52,6,0,0.1413,126,0.0473565682768822
0,"2020-10-01 19:52:12.011049",NA,NA,NA,-31.1436492403892,128.402928708664,"N",0,26,19.5,23,0,0,0.1705,148,0.108787424862385
0,"2020-06-05 09:05:30.850858",NA,NA,NA,-24.2246480206531,138.100630466952,"D",0,14.9,16.8,41,0,0,0.2027,99,0.0376008301973343
0,"2020-09-12 21:26:54.236775","Roxby Downs","South Australia",3671,-31.0231861625475,135.515245858339,"N",0,14.4,22.8,73,100,0,0.173,155,0.0562674999237061
0,"2020-01-11 09:25:29.857473",NA,NA,NA,-15.3074906157317,134.968240481376,"N",0,27.2,4.5,87,94,0,0.3251,70,0.0371947661042213
0,"2020-03-24 21:24:06.897453",NA,NA,NA,-23.0993203868301,129.805310157912,"D",0,29.1,27.4,28,53,0,0.1869,478,0.074366882443428
0,"2020-07-19 20:33:19.108038",NA,NA,NA,-20.4371943743277,136.214365351298,"N",0,16.1,22.5,24,91,0,0.2861,254,0.0379092879593372
0,"2020-06-19 09:08:32.578214",NA,NA,NA,-26.8497176170849,139.274693447752,"N",0,18.6,9,59,25,0,0.1335,29,0.0462709963321686
0,"2020-04-02 19:52:36.92508",NA,NA,NA,-20.6642302037085,126.688414762089,"D",0,29.2,18.9,37,80,0,0.2732,357,0.080794095993042
0,"2020-05-23 18:43:04.57793",NA,NA,NA,-24.478917522899,130.037271524976,"D",0,8.4,11.3,63,0,0,0.1693,474,0.0284594390541315
0,"2020-11-26 19:59:15.027951",NA,NA,NA,-31.8081066949907,140.431871079409,"D",0,34.3,13.2,20,35,0,0.1747,151,0.081734836101532
0,"2020-08-08 10:19:32.385111",NA,NA,NA,-24.8077240919932,133.126056891232,"N",0,8.2,12.3,79,15,0,0.1752,430,0.0422189384698868
0,"2020-02-21 21:11:01.358589",NA,NA,NA,-21.5001683439725,125.139178091254,"D",0,31.8,11.1,44,0,0,0.2189,302,0.0867049694061279
0,"2020-01-19 21:43:36.657512","Cobar","New South Wales",3369,-32.340214263398,144.585456971779,"D",0,23.5,18.6,44,0,0,0.2673,122,0.0407551303505898
0,"2020-03-28 20:57:56.171987","Roxby Downs","South Australia",3671,-29.7343830725924,138.325765529913,"D",0,25.3,10.1,35,5,0,0.1533,87,0.0501447841525078
0,"2020-03-26 18:44:55.938404","Loxton","South Australia",3947,-34.6233190267876,140.13960147105,"N",0,17.3,5,49,77,0,0.4224,70,0.0458196811378002
0,"2020-06-19 09:56:45.530583",NA,NA,NA,-24.1075775075993,126.569665664071,"N",0,16.7,19.1,46,0,0,0.1496,450,0.0450894348323345
0,"2020-05-08 08:45:01.114863",NA,NA,NA,-20.394112459778,128.465803076939,"N",0,21.1,10.5,24,0,0,0.2221,357,0.0595401301980019
0,"2020-08-07 20:10:14.6553","Australind","Western Australia",14539,-33.7842474482603,116.672667840129,"N",0,6.5,23.4,85,0,0,0.6395,262,0.378922522068024
0,"2020-05-29 19:29:04.786307","Roxby Downs","South Australia",3671,-31.2381411488757,138.047660767887,"N",0,13.6,25,46,0,0,0.0816,37,0.0579210817813873
0,"2020-11-12 20:54:30.492231","Gilgandra","New South Wales",2417,-31.5174651266808,147.478791102561,"D",0,25.1,8.4,45,40,0.5,0.3848,181,0.211121112108231
0,"2020-03-23 09:44:20.817357",NA,NA,NA,-25.9018778024749,147.080415814917,"N",0,21.4,11.9,43,0,0,0.6553,512,0.197559058666229
0,"2020-01-03 20:45:49.516068",NA,NA,NA,-21.2599471713957,134.338899818185,"D",0,34.4,19.1,27,0,0,0.17645,409,0.0300466269254684
0,"2020-02-10 09:29:48.378865","Bourke","New South Wales",1535,-30.3083980829739,145.859815326968,"N",0,20.9,4.5,72,21,0,0.3156,112,0.0366209447383881
0,"2020-05-26 08:32:14.680791",NA,NA,NA,-21.4474456469267,142.691143968158,"N",0,14.3,10.5,57,3,0,0.1839,192,0.167415499687195
0,"2020-08-21 07:06:59.852681",NA,NA,NA,-30.4678542444855,119.349293012481,"D",0,14.1,6.1,58,100,0,0.2367,462,0.0949445515871048
0,"2020-03-28 19:43:07.559496","Deniliquin","New South Wales",6431,-35.3157728722163,144.58419565354,"D",0,22.7,21.9,51,73,0,0.3512,85,0.181856006383896
0,"2020-10-14 21:10:10.81898",NA,NA,NA,-24.7023664772111,131.177832187822,"N",0,26,21.9,17,0,0,0.1806,492,0.0825004205107689
0,"2020-06-04 20:40:47.593156",NA,NA,NA,-20.7531507295894,116.806300169273,"N",0,16.3,17.3,37,0,0,0.1871,22,0.185121193528175
0,"2020-05-12 22:08:49.539074",NA,NA,NA,-25.2575062069387,126.011751467815,"D",0,13.2,17.9,29,0,0,0.1971,409,0.036620918661356
0,"2020-12-18 18:45:26.87304","Charters Towers","Queensland",8040,-19.7493088614537,144.873523934495,"N",0,30.2,9.8,52,91,0,0.226,630,0.111112482845783
0,"2020-02-26 20:31:45.138852",NA,NA,NA,-26.2911999947681,121.641795548813,"N",0,28.1,33.1,34,58,0,0.1613,519,0.118913024663925
0,"2020-05-30 20:58:54.474932",NA,NA,NA,-26.9554397705756,141.608266885887,"N",0,15.9,5.8,35,22,0,0.2032,168,0.0611676163971424
0,"2020-04-11 09:06:51.50312","Charters Towers","Queensland",8040,-19.1528389024611,145.155794904935,"N",0,23.4,7.4,76,60,0,0.6909,604,0.208154186606407
0,"2020-08-29 17:01:25.212248",NA,NA,NA,-24.993493893263,134.655137433024,"N",0,10.8,8.2,35,0,0,0.1603,304,0.0529187731444836
0,"2020-08-21 20:49:52.876037",NA,NA,NA,-22.0669471470545,115.818428515721,"N",0,16.1,9.1,39,0,0,0.1415,117,0.0988133400678635
0,"2020-09-28 21:46:27.397943",NA,NA,NA,-25.2254569002099,131.518698653087,"D",0,21.9,15.2,57,29,0,0.1674,498,0.0290156789124012
0,"2020-06-27 21:51:24.604229",NA,NA,NA,-25.3646469375195,140.532116865447,"D",0,11.4,18.5,48,0,0,0.1953,65,0.0450172536075115
0,"2020-09-28 20:42:07.433226",NA,NA,NA,-25.3704965852952,125.14778806797,"N",0,18.9,20.2,55,0,0,0.1431,472,0.0613827966153622
0,"2020-08-16 08:38:31.035347",NA,NA,NA,-17.5923605883177,125.861153964833,"N",0,25.4,9.2,39,98,0,0.2178,205,0.0450302734971046
0,"2020-08-03 09:00:49.32882",NA,NA,NA,-28.8126348754018,138.25932590523,"N",0,11.9,13.3,48,0,0,0.1047,17,0.0439638458192348
0,"2020-02-10 10:02:21.081437",NA,NA,NA,-24.9307226848551,125.175865950346,"N",0,32,14.5,37,33,0,0.2097,481,0.0562513470649719
0,"2020-03-11 20:48:33.879073","Narrabri","New South Wales",5499,-30.8657543190748,149.652356369282,"N",0,19.2,15.5,64,0,0,0.5165,419,0.242433324456215
0,"2020-02-05 20:30:06.920038",NA,NA,NA,-33.1104145746631,134.719257045943,"N",0,19.9,14.5,66,10,0,0.2162,89,0.0405873991549015
0,"2020-10-09 20:06:06.6234",NA,NA,NA,-19.1720211524289,128.156677718833,"D",0,27.8,25.8,16,17,0,0.1864,322,0.0349542871117592
0,"2020-04-09 09:02:54.224475","Moree","New South Wales",7070,-29.0934984774438,150.396299592563,"N",0,18.8,18.8,69,70,0,0.3787,311,0.314047485589981
0,"2020-04-07 20:38:26.680903",NA,NA,NA,-19.8150447359055,143.34920473628,"D",0,26.8,12.8,52,71,0,0.4655,449,0.103685900568962
0,"2020-10-27 19:22:52.339428",NA,NA,NA,-24.1997907952308,140.877342337964,"D",0,23.5,10.4,15,0,0,0.1435,89,0.116199098527431
0,"2020-08-15 09:07:42.63713",NA,NA,NA,-25.5779952939737,118.797028029226,"N",0,17,13.3,34,42,0,0.1526,549,0.0825139731168747
0,"2020-02-12 10:01:30.489779","Roxby Downs","South Australia",3671,-29.7171846466188,137.607257721818,"N",0,24.9,20.5,51,0,0,0.0993,128,0.0561360493302345
0,"2020-02-14 18:21:21.266788",NA,NA,NA,-27.1034141938314,143.379169149164,"D",0,34.2,9.6,31,0,0,0.1552,176,0.0655244961380959
0,"2020-10-25 20:11:52.036063",NA,NA,NA,-27.4550830742716,144.778383950302,"D",0,18.7,15.3,28,0,0,0.1651,239,0.047078900039196
0,"2020-05-04 08:54:04.998452",NA,NA,NA,-20.1029390858106,135.259655913038,"D",0,18.3,15.8,26,0,0,0.2807,278,0.0482946187257767
0,"2020-02-18 09:46:43.112456","Albury","New South Wales",4804,-36.2508438733545,146.812373694817,"D",0,14.5,15.2,81,19,0,0.3752,373,0.129163354635239
0,"2020-08-10 09:11:48.514185",NA,NA,NA,-23.377597109933,135.798765923217,"D",0,14.6,18.3,37,0,0,0.2648,346,0.0375198125839233
0,"2020-11-12 10:04:59.045694","Armidale","New South Wales",21312,-30.8579956752805,151.970359458201,"N",0,14,5.8,84,99,0,0.7017,921,0.157285809516907
0,"2020-08-17 17:36:52.220334","Manilla","New South Wales",2014,-31.0185072238072,150.851642192908,"N",0,9.2,6.8,79,93,0.6,0.6182,360,0.268147975206375
0,"2020-04-23 10:14:32.1323","Walgett","New South Wales",1377,-30.8296073790962,147.718172747397,"D",0,14.4,5.6,74,100,0,0.6912,149,0.321704596281052
0,"2020-04-16 21:00:57.836103","Red Cliffs","Victoria",3070,-35.2109696355494,141.945653464643,"N",0,13.5,10.7,68,10,0,0.2237,66,0.0607670620083809
0,"2020-08-24 10:27:16.824185",NA,NA,NA,-30.1187821782314,123.500512002401,"N",0,14.1,12.3,53,0,0,0.2003,327,0.0514608733355999
0,"2020-09-01 19:26:42.761339",NA,NA,NA,-17.7261309759595,123.503401259224,"D",0,23.2,3.6,38,0,0,0.2888,42,0.0355684943497181
0,"2020-03-13 18:29:46.854337",NA,NA,NA,-18.2949454296024,129.591385434657,"D",0,26.2,24.5,33,38,0,0.3674,453,0.11955601722002
0,"2020-06-26 21:36:33.106116",NA,NA,NA,-24.0059451495478,146.23714242914,"N",0,11.2,11.3,54,0,0,0.2948,417,0.120515443384647
0,"2020-08-09 08:12:35.878305",NA,NA,NA,-25.3182713847508,150.380894475408,"D",0,10.8,11,52,1,0,0.3951,415,0.163692235946655
0,"2020-06-12 19:55:43.303131","Boulder","Western Australia",4825,-30.7877727874757,120.201050446412,"D",0,4.9,7.2,92,0,0,0.492,449,0.0826444029808044
0,"2020-04-03 20:23:47.014501","Castlemaine","Victoria",7506,-37.0632156274867,144.604964799153,"N",0,10.4,21.5,88,94,0.3,0.4643,379,0.158884882926941
0,"2020-02-22 20:04:06.548314",NA,NA,NA,-22.856662588344,140.042974829178,"D",0,31.1,14.7,56,23,0,0.2093,161,0.158269077539444
0,"2020-07-10 21:26:54.852045",NA,NA,NA,-28.6634056255339,131.12460336292,"D",0,5.5,15.5,89,16,0,0.1758,351,0.0403099805116653
0,"2020-06-10 20:58:52.324566",NA,NA,NA,-21.3159561835607,124.396884181817,"D",0,13.6,10.9,42,0,0,0.206,300,0.0624801479279995
0,"2020-08-25 18:16:11.150523",NA,NA,NA,-21.9418977553207,120.420089345517,"D",0,19.7,12.6,31,0,0,0.202,425,0.0327097773551941
0,"2020-11-16 08:33:23.148458",NA,NA,NA,-30.7041208359777,124.114760693169,"N",0,22.5,14.3,17,0,0,0.2296,258,0.0565290600061417
0,"2020-08-05 08:22:34.883334",NA,NA,NA,-30.8510872374075,129.99156840227,"N",0,13.4,13.9,82,97,0.2,0.2202,142,0.0813717916607857
0,"2020-02-26 19:36:41.435019",NA,NA,NA,-29.4559575792195,132.728966132997,"D",0,18.2,21.6,64,0,0,0.1906,183,0.0365888625383377
0,"2020-03-16 20:40:33.973142",NA,NA,NA,-26.5378568056987,131.192434945953,"D",0,26.5,20.4,14,0,0,0.1899,591,0.0316762924194336
0,"2020-02-25 09:10:42.835801","Griffith","New South Wales",18196,-34.4738319006653,145.773993475632,"D",0,25.4,13.2,41,36,0,0.2019,117,0.167890191078186
0,"2020-06-08 09:22:17.298186","Innisfail","Queensland",1091,-18.2396680810488,145.741275719599,"D",0,16.4,10,100,100,0.1,0.8,677,0.257163763046265
0,"2020-05-29 08:39:54.651236","Maddingley","Victoria",3453,-37.5586224454704,144.425628138974,"D",0,9.4,25.5,82,2,0,0.7769,453,0.170332044363022
0,"2020-08-29 08:16:56.696313","Charters Towers","Queensland",8040,-20.9461791515614,146.704600089664,"D",0,18.9,22,56,1,0,0.454,233,0.140212073922157
0,"2020-01-06 20:23:46.289907",NA,NA,NA,-30.1643218651746,129.015085593379,"D",0,17.5,15.5,77,0,0,0.168,185,0.0595279596745968
0,"2020-06-28 19:45:41.933523",NA,NA,NA,-25.3903828034786,143.558803292622,"N",0,16.2,17.7,54,0,0,0.2448,230,0.0593269169330597
0,"2020-03-04 21:41:52.937029",NA,NA,NA,-26.5597516378897,128.73216121631,"D",0,19,10.3,44,0,0,0.1752,466,0.0299051534384489
0,"2020-12-08 20:13:15.926505",NA,NA,NA,-28.0071493705301,136.809397721891,"D",0,23.7,17.2,37,97,0,0.0998,-2,0.0447690151631832
0,"2020-05-13 09:48:40.232506",NA,NA,NA,-26.5518511346746,131.921763103,"N",0,12.3,13.8,45,0,0,0.1721,566,0.0319374762475491
0,"2020-05-15 20:50:33.79004","Gladstone","Queensland",34703,-23.9917170717656,150.303115388346,"N",0,20.4,11.3,42,0,0,0.3907,117,0.0770147517323494
0,"2020-02-11 20:49:34.646255",NA,NA,NA,-27.0096450651924,133.560311824635,"D",0,29.4,10.2,30,0,0,0.1649,375,0.0337995961308479
0,"2020-09-20 20:05:43.371814",NA,NA,NA,-30.6895190596952,119.594863553452,"D",0,7.4,13.5,80,27,0,0.3048,386,0.0737066194415092
0,"2020-09-07 20:54:48.764596","Boulder","Western Australia",4825,-31.6761399449349,121.403122865671,"D",0,9.2,1.9,72,0,0,0.3566,360,0.0728373378515244
0,"2020-06-08 20:24:14.322336",NA,NA,NA,-32.0305619996523,142.922384608706,"D",0,5.9,5.7,85,26,0,0.2361,75,0.153812512755394
0,"2020-03-07 20:39:44.788854",NA,NA,NA,-33.5544061875439,118.555926406677,"D",0,16.8,16.4,87,80,0,0.2268,302,0.137393310666084
0,"2020-09-02 09:42:45.710608",NA,NA,NA,-23.3835560045214,144.180373749507,"D",0,20.2,10.7,38,0,0,0.16,193,0.160050496459007
0,"2020-12-27 08:49:46.389794",NA,NA,NA,-23.5763884972183,138.199947806167,"N",0,29.5,9.2,59,6,0,0.1743,149,0.0348498597741127
0,"2020-04-11 09:57:12.471411",NA,NA,NA,-31.9726208795513,140.10521310085,"N",0,14.8,25.5,43,76,0,0.1288,192,0.0696223676204681
0,"2020-05-11 09:57:28.401087",NA,NA,NA,-28.2387304741421,131.391371444535,"D",0,12.6,12.2,37,22,0,0.1825,347,0.0372466742992401
0,"2020-08-04 21:37:09.11084",NA,NA,NA,-22.4919919650011,135.375137818676,"D",0,18.5,15.7,28,3,0,0.2094,512,0.0391294360160828
0,"2020-11-12 09:53:56.713004",NA,NA,NA,-17.6332518070386,141.49281308094,"D",0,27,9.4,80,97,0,0.346,32,0.0782818868756294
0,"2020-07-18 19:25:44.817767",NA,NA,NA,-32.8469042291419,134.540490501945,"D",0,12.6,23.2,90,63,0.1,0.4081,71,0.0632452219724655
0,"2020-03-23 19:41:31.371713",NA,NA,NA,-26.9002354568542,135.253569247216,"D",0,24.6,16.3,29,3,0,0.127,203,0.0436923950910568
0,"2020-12-14 20:22:39.5238",NA,NA,NA,-23.5310276579886,125.885005334713,"D",0,26.8,17.2,71,1,0,0.1355,360,0.0355842113494873
0,"2020-07-14 09:47:02.963367",NA,NA,NA,-27.4407670854917,120.355050277996,"D",0,15.9,10.3,73,29,0,0.1535,475,0.0790010839700699
0,"2020-08-05 19:14:32.604355",NA,NA,NA,-25.7013719362394,150.208783514451,"D",0,17.9,5.8,64,0,0,0.3223,237,0.221477434039116
0,"2020-04-07 21:22:53.836198",NA,NA,NA,-24.5563334768196,136.225699530747,"D",0,20.4,14.6,45,89,0,0.265,197,0.0777450129389763
0,"2020-10-18 20:54:10.092836","Roxby Downs","South Australia",3671,-31.0383590241616,137.344936640086,"D",0,18.6,15.5,52,98,0,0.2076,143,0.0887355580925941
0,"2020-04-28 20:17:14.072982",NA,NA,NA,-23.7079809978765,140.093048639657,"D",0,27.2,20.9,39,0,0,0.1504,122,0.153946101665497
0,"2020-12-14 12:37:09.557133",NA,NA,NA,-23.3566138870627,116.857874650308,"N",0,28,25.2,30,3,0,0.1401,283,0.0752202868461609
0,"2020-05-18 20:46:07.559606",NA,NA,NA,-29.4070951545237,123.768226618317,"N",0,8,13.7,80,0,0,0.2404,448,0.0573163852095604
0,"2020-10-20 20:09:16.761745",NA,NA,NA,-26.0647367052058,144.231727574551,"N",0,28,10.5,25,0,0,0.1804,259,0.0523566752672195
0,"2020-05-04 21:01:49.300327",NA,NA,NA,-25.9253780387034,147.224622115523,"N",0,15.2,13.8,48,0,0,0.5709,613,0.0781234502792358
0,"2020-08-18 08:53:54.93013",NA,NA,NA,-22.0083954494314,133.920087862934,"D",0,20.9,9.2,32,0,0,0.2212,499,0.0495911166071892
0,"2020-05-12 21:21:01.671999",NA,NA,NA,-23.8388922063292,126.5381044107,"N",0,14.8,21.4,23,0,0,0.1864,379,0.0347037427127361
0,"2020-03-07 17:54:06.738251",NA,NA,NA,-27.8885373074583,143.210892874037,"D",0,21.6,15.6,64,3,0,0.1607,196,0.0418311692774296
0,"2020-04-15 20:28:09.266672",NA,NA,NA,-22.9419276470157,129.727918345203,"N",0,24.5,3.1,30,13,0,0.2354,442,0.0573983862996101
0,"2020-01-27 09:15:27.149001",NA,NA,NA,-24.0743718149291,137.933933328877,"N",0,31,21,51,40,0,0.1671,110,0.0297197569161654
0,"2020-08-03 08:32:56.963606",NA,NA,NA,-23.1757866703788,137.911696521653,"D",0,18.2,13.7,31,0,0,0.2014,199,0.066426657140255
0,"2020-06-17 20:22:09.550039",NA,NA,NA,-28.4619729620828,128.780574397734,"D",0,9.6,20.3,38,0,0,0.1605,367,0.045475497841835
0,"2020-11-19 19:59:42.613207",NA,NA,NA,-26.5276818040329,130.149549446054,"D",0,30.6,16.8,24,21,0,0.2054,632,0.0380630269646645
0,"2020-08-23 20:24:40.356094",NA,NA,NA,-23.227526201348,129.001203646066,"N",0,19.1,17.2,27,0,0,0.1647,458,0.0331385843455791
0,"2020-08-18 19:50:10.360251",NA,NA,NA,-16.5996489139967,133.603965938638,"N",0,23,13.8,29,0,0,0.2818,229,0.0589360520243645
0,"2020-12-07 09:38:08.805327",NA,NA,NA,-28.9337894963274,125.237632626859,"D",0,21.5,12.4,29,0,0,0.1616,294,0.029026985168457
0,"2020-03-16 19:27:41.348873",NA,NA,NA,-22.4689950615553,129.534503548055,"D",0,27.5,19.5,16,0,0,0.1646,398,0.0710538998246193
0,"2020-04-16 09:39:42.011127",NA,NA,NA,-25.7928821962227,125.732596751579,"D",0,25.5,19.3,33,50,0,0.1559,427,0.0344074852764606
0,"2020-12-14 09:58:24.744454",NA,NA,NA,-24.6175781599705,146.55454095845,"N",0,20.5,9.8,73,80,0,0.2501,548,0.0734207257628441
0,"2020-12-05 21:07:05.76009","Mareeba","Queensland",8585,-16.8345292685529,143.831401958464,"N",0,29.5,10.7,43,0,0,0.2843,163,0.125565424561501
0,"2020-02-26 08:45:34.14206","Mareeba","Queensland",8585,-16.3148072265641,144.684371674929,"D",0,24.1,8.6,91,98,0,0.6298,533,0.196113765239716
0,"2020-02-14 20:43:06.152597",NA,NA,NA,-24.3509514796119,119.37711991822,"N",0,30,12.3,29,1,0,0.1493,661,0.0847817361354828
0,"2020-03-05 10:47:17.913414",NA,NA,NA,-24.8161216724291,124.91047187074,"N",0,26.2,17.9,15,0,0,0.1369,453,0.0390586294233799
0,"2020-01-01 09:23:37.688641","Nambucca Heads","New South Wales",6327,-30.7319432949521,152.488820649925,"N",0,21,1.5,93,9,0,0.3878,189,0.0791464224457741
0,"2020-07-26 09:56:57.511089","Kyabram","Victoria",7331,-36.3973180330821,145.106246258899,"D",0,8.3,12.2,94,46,0,0.7754,109,0.247261106967926
0,"2020-08-09 21:15:01.866334","Walgett","New South Wales",1377,-28.5790433822117,147.904423620008,"N",0,9.8,16.3,80,8,0,0.3276,163,0.207060441374779
0,"2020-02-25 20:10:37.758569",NA,NA,NA,-19.0290862825436,140.845812782173,"N",0,29,11.4,78,99,0,0.417,51,0.255411058664322
0,"2020-08-20 07:26:38.112039",NA,NA,NA,-25.1908779891051,117.210639575627,"N",0,22.4,11.1,22,97,0,0.1872,394,0.0609657615423203
0,"2020-08-17 16:41:08.637504",NA,NA,NA,-27.576972082153,145.209145405828,"N",0,15.8,16.6,39,93,0,0.213,191,0.111192494630814
0,"2020-05-21 22:42:38.475385",NA,NA,NA,-16.3714095858672,128.48739551659,"D",0,16.5,15.3,83,100,0,0.289,213,0.0854296684265137
0,"2020-05-10 20:23:05.587605",NA,NA,NA,-28.8699426223467,131.76524977703,"D",0,11.3,11.7,49,79,0,0.1774,259,0.0432077124714851
0,"2020-05-04 20:35:59.352821",NA,NA,NA,-21.1301524032471,125.376144397416,"N",0,17.9,17.2,29,0,0,0.1968,309,0.0597978457808495
0,"2020-05-04 19:49:39.799224",NA,NA,NA,-18.1346609821529,137.445648429245,"N",0,20.1,23.7,21,90,0,0.3412,246,0.0816106721758842
0,"2020-05-17 19:30:46.373893",NA,NA,NA,-21.4656433790063,117.501048655984,"D",0,20,22.2,18,97,0,0.2418,321,0.0680746734142303
0,"2020-12-01 18:42:02.041892",NA,NA,NA,-30.1780422562136,125.895952502083,"D",0,16.4,25.6,44,0,0,0.1335,229,0.0876870006322861
0,"2020-12-29 21:28:48.283731",NA,NA,NA,-32.5992199550146,124.706362362829,"D",0,18.7,22.5,67,45,0,0.2834,128,0.0746930837631226
0,"2020-03-21 08:42:02.617385","Toowoomba","Queensland",108398,-27.5946172374379,152.102227729015,"N",0,21,7.1,93,3,0,0.6727,241,0.122452273964882
0,"2020-05-21 22:56:30.836347",NA,NA,NA,-17.3667644161475,125.059715032829,"D",0,18.1,19.1,81,99,0,0.2833,110,0.0464150682091713
0,"2020-08-19 07:10:08.288399",NA,NA,NA,-30.7458152410419,132.550408620671,"D",0,12.7,22.9,74,15,0,0.2101,147,0.0748947188258171
0,"2020-03-04 20:48:05.393915",NA,NA,NA,-30.7242127676528,119.283528057283,"D",0,18.8,14.3,54,6,0,0.3201,346,0.125810742378235
0,"2020-05-06 19:45:11.840915",NA,NA,NA,-32.4262234839053,142.320658063456,"N",0,16.2,27.8,53,56,0,0.1901,74,0.212891235947609
0,"2020-02-09 19:45:18.508617",NA,NA,NA,-31.4177402925202,131.543765799353,"N",0,29.1,9.5,34,49,0,0.2672,77,0.0484287217259407
0,"2020-08-15 20:11:20.701314",NA,NA,NA,-30.6134611628384,138.685357639824,"D",0,10.7,4.6,73,1,0,0.1503,496,0.0947030931711197
0,"2020-03-05 18:09:20.587714",NA,NA,NA,-22.2688239322686,128.258001007124,"D",0,23,5.4,57,0,0,0.1797,383,0.0522604770958424
0,"2020-02-14 09:23:49.33932",NA,NA,NA,-31.732105225541,143.554772632574,"D",0,29.2,12.2,45,16,0,0.2019,82,0.0388236381113529
0,"2020-03-10 09:21:40.609951","Bargara","Queensland",8883,-25.3228354006746,151.749804302024,"D",0,20.4,7.2,84,37,0,0.6935,110,0.285345554351807
0,"2020-03-03 09:18:07.994319",NA,NA,NA,-25.271556209575,125.682638369371,"D",0,23,24.4,24,0,0,0.153,420,0.0604547634720802
0,"2020-05-06 19:54:53.98894",NA,NA,NA,-20.2379647934208,134.18984219559,"N",0,20.9,12.9,29,0,0,0.2122,361,0.0464432500302792
0,"2020-09-18 09:23:02.244469",NA,NA,NA,-26.6041304094947,139.050518753999,"N",0,22.1,15.7,75,75,0.8,0.1635,27,0.108691334724426
