"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity"
39.812,-121.3424,321.1,"N","2020-09-10",1026,"N",0,"2020-09-10 10:26:00","Tobin","California",0,1,10.5,11,25
47.0992,-98.286,344.5,"D","2020-11-03",1917,"D",0,"2020-11-03 19:17:00","Leal","North Dakota",20,1,14.1,17.3,42
40.0346,-123.3698,301.3,"N","2020-09-12",601,"N",0,"2020-09-12 06:01:00","Alderpoint","California",62,1,11.7,4.7,53
27.4565,-81.0504,339,"D","2020-02-24",1632,"D",0,"2020-02-24 16:32:00","Yeehaw Junction","Florida",314,1,25.4,16.2,40
43.3878,-91.5156,311.8,"D","2020-05-03",1646,"D",0,"2020-05-03 16:46:00","Waukon","Iowa",3796,1,20.9,21.9,33
34.3303,-117.9195,333.5,"D","2020-09-13",2022,"D",0,"2020-09-13 20:22:00","Duarte","California",21921,1,25.1,8.3,17
38.9729,-120.4537,321.9,"D","2020-09-09",1909,"D",0,"2020-09-09 19:09:00","Pollock Pines","California",6056,1,28.2,6.4,7
39.7157,-121.0113,320,"N","2020-09-11",931,"N",0,"2020-09-11 09:31:00","Little Grass Valley","California",10,1,10.3,6.2,56
40.0837,-122.9569,319.5,"D","2020-08-20",2113,"D",0,"2020-08-20 21:13:00","Platina","California",27,1,27.7,7.4,20
37.4885,-121.7055,326.7,"N","2020-08-20",554,"N",0,"2020-08-20 05:54:00","East Foothills","California",8630,1,23,5.9,19
38.575,-123.0166,329.6,"D","2020-08-20",1933,"D",0,"2020-08-20 19:33:00","Guerneville","California",4522,1,33.5,15.6,22
38.5133,-122.5689,349.4,"N","2020-09-28",1015,"N",0,"2020-09-28 10:15:00","Calistoga","California",5159,1,21.6,12.2,19
61.3019,-164.0015,314.3,"N","2020-06-08",746,"N",0,"2020-06-08 07:46:00","Newtok","Alaska",40,1,7.9,13.8,87
47.288,-116.3096,302.1,"D","2020-10-30",1937,"D",0,"2020-10-30 19:37:00","St. Maries","Idaho",3032,1,9.3,19.7,65
27.2607,-81.8049,329.6,"D","2020-01-29",1906,"D",0,"2020-01-29 19:06:00","Arcadia","Florida",7571,1,20.5,7.1,54
30.4071,-98.1604,311.6,"D","2020-09-12",1803,"D",0,"2020-09-12 18:03:00","Briarcliff","Texas",2630,1,29.5,7.7,58
38.0729,-121.18,318.6,"D","2020-03-11",2125,"D",0,"2020-03-11 21:25:00","Waterloo","California",886,1,22,4.1,45
