"wildfire","brightness","type","datetime","longitude","latitude","sza","computed_daynight_sza","nearest_city","nearest_city_population","state","datetime.1","hour_utc","datetime_utc","lat_bin","lon_bin","elevation","temp_C","AQI"
1,336.8,0,"2020-11-21 03:55:00",147.83,-25.1254,117.262613845214,"D",NA,NA,NA,"2020-11-21 03:00:00","2020-11-20 16:55:00","2020-11-20 16:00:00",-25.1,147.8,662.959533691406,23.8,259.9
1,320.4,0,"2020-06-29 04:55:00",132.4333,-11.3017,126.251154801064,"D",NA,NA,NA,"2020-06-29 04:00:00","2020-06-28 18:55:00","2020-06-28 18:00:00",-11.3,132.4,28.9363555908203,24.9,192.48891966759
1,310.5,0,"2020-09-01 03:12:00",150.4705,-26.4485,130.88104951511,"D","Kingaroy",10020,"Queensland","2020-09-01 03:00:00","2020-08-31 17:12:00","2020-08-31 17:00:00",-26.4,150.5,334.507781982422,22.2,196.613573407202
1,322.5,0,"2020-06-18 05:13:00",131.1039,-12.5194,123.220171086803,"D","Palmerston",33695,"Northern Territory","2020-06-18 05:00:00","2020-06-17 19:13:00","2020-06-17 19:00:00",-12.5,131.1,23.6977424621582,27.5,260.02972972973
1,320.2,0,"2020-05-10 05:05:00",137.0794,-16.3013,118.97515431004,"D",NA,NA,NA,"2020-05-10 05:00:00","2020-05-09 19:05:00","2020-05-09 19:00:00",-16.3,137.1,12.6467552185059,26.6,257.372972972973
1,319.5,0,"2020-05-28 04:54:00",133.8466,-13.7298,124.539788212432,"D",NA,NA,NA,"2020-05-28 04:00:00","2020-05-27 18:54:00","2020-05-27 18:00:00",-13.7,133.8,257,25.4,255.292105263158
1,325.7,0,"2020-07-14 04:11:00",142.7931,-12.8749,127.96854297096,"D",NA,NA,NA,"2020-07-14 04:00:00","2020-07-13 18:11:00","2020-07-13 18:00:00",-12.9,142.8,88.9076614379883,24.5,195.271692745377
1,311.9,0,"2020-04-13 05:18:00",140.9548,-37.03,111.182559418139,"D","Millicent",4760,"South Australia","2020-04-13 05:00:00","2020-04-12 19:18:00","2020-04-12 19:00:00",-37,141,101.220024108887,14.4,217.567567567568
1,321.7,2,"2020-05-18 01:27:00",141.7094,-12.9258,164.866611750033,"D",NA,NA,NA,"2020-05-18 01:00:00","2020-05-17 15:27:00","2020-05-17 15:00:00",-12.9,141.7,39.6634178161621,31.1,273.721052631579
1,319.3,0,"2020-05-05 01:58:00",133.3095,-12.6632,166.484847224958,"D",NA,NA,NA,"2020-05-05 01:00:00","2020-05-04 15:58:00","2020-05-04 15:00:00",-12.7,133.3,62.1526031494141,34.6,300.006315789474
1,344.4,0,"2020-02-07 02:54:00",119.891,-32.7864,131.206644170385,"D",NA,NA,NA,"2020-02-07 02:00:00","2020-02-06 15:54:00","2020-02-06 15:00:00",-32.8,119.9,407.880462646484,38.7,250.928947368421
1,336.3,0,"2020-12-08 00:15:00",142.7844,-18.0441,136.225573714292,"D",NA,NA,NA,"2020-12-08","2020-12-07 13:15:00","2020-12-07 13:00:00",-18,142.8,169.625274658203,40,255.014705882353
1,336.1,0,"2020-08-31 01:22:00",131.2979,-14.3615,174.246088025133,"D",NA,NA,NA,"2020-08-31 01:00:00","2020-08-30 15:22:00","2020-08-30 15:00:00",-14.4,131.3,163.291259765625,34.1,203.748648648649
1,343.5,0,"2020-01-30 00:27:00",148.0648,-37.5023,122.975819698526,"D","Orbost",2014,"Victoria","2020-01-30","2020-01-29 13:27:00","2020-01-29 13:00:00",-37.5,148.1,323.84130859375,37.4,242.141666666667
1,341.7,0,"2020-04-23 05:57:00",115.9156,-31.0702,125.860854912437,"D","Perth",3472,"Tasmania","2020-04-23 05:00:00","2020-04-22 19:57:00","2020-04-22 19:00:00",-31.1,115.9,169.668640136719,22.2,191.704453441296
1,379.8,0,"2020-01-03 05:00:00",136.723,-35.9137,107.026783916505,"D",NA,NA,NA,"2020-01-03 05:00:00","2020-01-02 18:00:00","2020-01-02 18:00:00",-35.9,136.7,93.3525772094727,20.7,248.719444444444
1,351.1,0,"2020-01-02 04:17:00",148.327,-35.9953,106.352770751693,"D","Jindabyne",2233,"New South Wales","2020-01-02 04:00:00","2020-01-01 17:17:00","2020-01-01 17:00:00",-36,148.3,1375.07482910156,20.2,239.491666666667
1,317.8,0,"2020-01-03 12:46:00",146.6531,-36.9188,15.598474327523,"N","Mansfield",3999,"Victoria","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-36.9,146.7,920.775817871094,14.4,245.941666666667
1,328,0,"2020-01-03 23:49:00",150.0861,-34.842,119.576358995998,"D","Moss Vale",8579,"New South Wales","2020-01-03 23:00:00","2020-01-03 12:49:00","2020-01-03 12:00:00",-34.8,150.1,668.446655273438,20.3,252.345714285714
1,320.5,0,"2020-06-11 05:06:00",126.1523,-14.5196,129.692458388722,"D",NA,NA,NA,"2020-06-11 05:00:00","2020-06-10 19:06:00","2020-06-10 19:00:00",-14.5,126.2,264.8037109375,27.4,255.194594594595
1,317.4,0,"2020-07-10 04:36:00",131.5674,-12.4323,132.303986495034,"D","Palmerston",33695,"Northern Territory","2020-07-10 04:00:00","2020-07-09 18:36:00","2020-07-09 18:00:00",-12.4,131.6,9.2498893737793,28.3,197.340643274854
1,305,0,"2020-05-21 02:04:00",116.6121,-31.2748,168.724522401258,"D","Perth",2141834,"Western Australia","2020-05-21 02:00:00","2020-05-20 16:04:00","2020-05-20 16:00:00",-31.3,116.6,282.006500244141,18.7,266.068421052632
1,334.6,0,"2020-01-04 15:07:00",149.2699,-37.2367,29.3492504114022,"N","Eden",3151,"New South Wales","2020-01-04 15:00:00","2020-01-04 04:07:00","2020-01-04 04:00:00",-37.2,149.3,433.623901367188,13.4,234.864864864865
1,319.5,0,"2020-05-28 04:54:00",132.9708,-13.3352,125.240300720816,"D",NA,NA,NA,"2020-05-28 04:00:00","2020-05-27 18:54:00","2020-05-27 18:00:00",-13.3,133,357.059387207031,26.2,255.292105263158
1,332.2,0,"2020-09-09 05:43:00",131.2245,-14.3667,113.141045364169,"D",NA,NA,NA,"2020-09-09 05:00:00","2020-09-08 19:43:00","2020-09-08 19:00:00",-14.4,131.2,204.116577148438,30.2,223.844444444444
1,325,0,"2020-11-20 00:27:00",144.3678,-16.0286,142.97563934903,"D","Mareeba",8585,"Queensland","2020-11-20","2020-11-19 13:27:00","2020-11-19 13:00:00",-16,144.4,373.534973144531,34,245.657575757576
1,318.4,2,"2020-08-10 13:16:00",139.4728,-20.738,36.9354247470357,"N",NA,NA,NA,"2020-08-10 13:00:00","2020-08-10 03:16:00","2020-08-10 03:00:00",-20.7,139.5,389.53564453125,13.2,195.500711237553
1,306.6,0,"2020-01-14 12:28:00",147.7068,-37.3302,19.2301167421969,"N","Lakes Entrance",6071,"Victoria","2020-01-14 12:00:00","2020-01-14 01:28:00","2020-01-14 01:00:00",-37.3,147.7,561.552917480469,16.9,336.608
1,309.2,0,"2020-04-17 14:25:00",125.6338,-14.5772,27.6974696078969,"N",NA,NA,NA,"2020-04-17 14:00:00","2020-04-17 04:25:00","2020-04-17 04:00:00",-14.6,125.6,43.268497467041,25.9,201.502631578947
1,333.2,0,"2020-11-22 01:57:00",123.4291,-29.4373,129.792895238377,"D",NA,NA,NA,"2020-11-22 01:00:00","2020-11-21 14:57:00","2020-11-21 14:00:00",-29.4,123.4,432.939575195312,30.5,266.614705882353
1,368.4,0,"2020-01-11 05:50:00",124.3289,-32.82,110.444290943207,"D",NA,NA,NA,"2020-01-11 05:00:00","2020-01-10 18:50:00","2020-01-10 18:00:00",-32.8,124.3,130.623916625977,18.1,260.8
1,312.7,0,"2020-05-18 04:11:00",147.6187,-36.2185,124.342095292654,"D","Albury",4804,"New South Wales","2020-05-18 04:00:00","2020-05-17 18:11:00","2020-05-17 18:00:00",-36.2,147.6,687.208251953125,9.3,259.361538461538
1,331.5,0,"2020-06-26 01:34:00",132.8578,-12.4955,167.910549692,"D",NA,NA,NA,"2020-06-26 01:00:00","2020-06-25 15:34:00","2020-06-25 15:00:00",-12.5,132.9,27.8695449829102,33.9,260.256756756757
1,307.9,0,"2020-11-10 13:41:00",137.4266,-16.3005,1.72274501910999,"N",NA,NA,NA,"2020-11-10 13:00:00","2020-11-10 02:41:00","2020-11-10 02:00:00",-16.3,137.4,28.3313426971436,27,251.644444444444
1,323,0,"2020-08-13 01:34:00",134.3197,-15.4065,173.747553654526,"D",NA,NA,NA,"2020-08-13 01:00:00","2020-08-12 15:34:00","2020-08-12 15:00:00",-15.4,134.3,147.500686645508,35.5,205.927777777778
1,348.3,0,"2020-01-04 04:04:00",147.3769,-36.9515,108.192226677317,"D","Albury",4804,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37,147.4,1498.20178222656,15.8,255.231428571429
1,337,0,"2020-05-08 05:18:00",125.6985,-15.2169,126.411972976508,"D",NA,NA,NA,"2020-05-08 05:00:00","2020-05-07 19:18:00","2020-05-07 19:00:00",-15.2,125.7,342.068145751953,30.6,245.910256410256
1,335.1,0,"2020-11-20 00:28:00",145.4147,-21.3495,138.134707074389,"D","Charters Towers",8040,"Queensland","2020-11-20","2020-11-19 13:28:00","2020-11-19 13:00:00",-21.3,145.4,378.499542236328,34.5,245.657575757576
1,317.5,0,"2020-08-24 01:16:00",132.6233,-13.732,177.391152973838,"D",NA,NA,NA,"2020-08-24 01:00:00","2020-08-23 15:16:00","2020-08-23 15:00:00",-13.7,132.6,284.916198730469,32.5,220.808333333333
1,307.1,0,"2020-04-23 13:46:00",143.0352,-22.7345,40.2722324587029,"N",NA,NA,NA,"2020-04-23 13:00:00","2020-04-23 03:46:00","2020-04-23 03:00:00",-22.7,143,276.180480957031,25.9,197.621621621622
1,356.3,0,"2020-11-10 05:51:00",128.5023,-29.2519,109.471493837104,"D",NA,NA,NA,"2020-11-10 05:00:00","2020-11-09 18:51:00","2020-11-09 18:00:00",-29.3,128.5,231.66584777832,24.9,255.647222222222
1,317.8,0,"2020-09-16 04:05:00",145.1895,-35.7015,117.617033554516,"D","Deniliquin",6431,"New South Wales","2020-09-16 04:00:00","2020-09-15 18:05:00","2020-09-15 18:00:00",-35.7,145.2,103.534934997559,17,280.113513513514
1,302.2,0,"2020-07-12 13:47:00",138.4802,-17.7185,41.8844794366107,"N",NA,NA,NA,"2020-07-12 13:00:00","2020-07-12 03:47:00","2020-07-12 03:00:00",-17.7,138.5,75.3336029052734,18.7,196.488304093567
1,339.6,0,"2020-01-01 12:59:00",147.616,-36.0924,13.3648794024912,"N","Albury",4804,"New South Wales","2020-01-01 12:00:00","2020-01-01 01:59:00","2020-01-01 01:00:00",-36.1,147.6,678.378540039062,14.5,248.116666666667
1,337.2,0,"2020-09-12 04:35:00",135.4275,-14.6369,124.982932657775,"D",NA,NA,NA,"2020-09-12 04:00:00","2020-09-11 18:35:00","2020-09-11 18:00:00",-14.6,135.4,6.9387378692627,25.8,251.324324324324
1,331,0,"2020-07-12 01:34:00",131.5274,-14.4225,171.692906024678,"D",NA,NA,NA,"2020-07-12 01:00:00","2020-07-11 15:34:00","2020-07-11 15:00:00",-14.4,131.5,95.3485870361328,32,199.206015037594
1,308.8,0,"2020-05-22 05:26:00",116.9167,-32.1221,134.776571256203,"D","Perth",3472,"Western Australia","2020-05-22 05:00:00","2020-05-21 19:26:00","2020-05-21 19:00:00",-32.1,116.9,219.509887695312,16.5,259.9
1,327.2,0,"2020-06-15 04:37:00",147.9939,-27.2615,119.986176762292,"D",NA,NA,NA,"2020-06-15 04:00:00","2020-06-14 18:37:00","2020-06-14 18:00:00",-27.3,148,294.624176025391,11.2,325.098947368421
1,337.9,0,"2020-11-25 02:24:00",122.7721,-16.811,142.415853391561,"D",NA,NA,NA,"2020-11-25 02:00:00","2020-11-24 15:24:00","2020-11-24 15:00:00",-16.8,122.8,62.3166313171387,32,254.441176470588
1,363.5,0,"2020-09-21 04:29:00",135.8339,-16.4969,123.988838995909,"D",NA,NA,NA,"2020-09-21 04:00:00","2020-09-20 18:29:00","2020-09-20 18:00:00",-16.5,135.8,74.5133514404297,36.2,218.005555555556
1,337.1,0,"2020-01-13 15:01:00",149.0415,-37.7381,28.3413734130914,"N","Orbost",2014,"Victoria","2020-01-13 15:00:00","2020-01-13 04:01:00","2020-01-13 04:00:00",-37.7,149,37.3129234313965,17.4,323.92
1,326.9,0,"2020-11-22 03:00:00",153.0439,-25.1859,122.567983438077,"D","Scarness",3519,"Queensland","2020-11-22 03:00:00","2020-11-21 16:00:00","2020-11-21 16:00:00",-25.2,153,3.83427143096924,23.4,260.92
1,364.3,0,"2020-11-14 05:27:00",128.4066,-28.8256,113.379439404144,"D",NA,NA,NA,"2020-11-14 05:00:00","2020-11-13 18:27:00","2020-11-13 18:00:00",-28.8,128.4,307.226715087891,36.3,241.097222222222
1,317.1,0,"2020-08-05 00:45:00",142.6224,-14.514,176.639709532448,"D",NA,NA,NA,"2020-08-05","2020-08-04 14:45:00","2020-08-04 14:00:00",-14.5,142.6,120.606292724609,31.8,259.654054054054
1,318.7,0,"2020-05-15 05:25:00",132.1593,-13.6179,118.448718618907,"D","Palmerston",33695,"Northern Territory","2020-05-15 05:00:00","2020-05-14 19:25:00","2020-05-14 19:00:00",-13.6,132.2,108.496276855469,31,266.662162162162
1,323.1,0,"2020-05-19 00:33:00",143.2899,-16.7192,176.333737426253,"D",NA,NA,NA,"2020-05-19","2020-05-18 14:33:00","2020-05-18 14:00:00",-16.7,143.3,139.099807739258,32.2,272.053846153846
1,344.2,0,"2020-11-23 03:42:00",151.8229,-26.8489,115.398995116244,"D","Kingaroy",10020,"Queensland","2020-11-23 03:00:00","2020-11-22 16:42:00","2020-11-22 16:00:00",-26.8,151.8,451.564727783203,24.2,255.594285714286
1,308.5,0,"2020-07-09 13:17:00",142.4408,-13.5054,37.2432791470364,"N",NA,NA,NA,"2020-07-09 13:00:00","2020-07-09 03:17:00","2020-07-09 03:00:00",-13.5,142.4,67,23.7,199.227067669173
1,347.5,0,"2020-07-30 01:21:00",130.4765,-11.3254,172.639254300194,"D","Darwin",139902,"Northern Territory","2020-07-30 01:00:00","2020-07-29 15:21:00","2020-07-29 15:00:00",-11.3,130.5,28.6000537872314,31.1,195.833570412518
1,325.3,0,"2020-02-19",152.3983,-27.1604,137.951163832712,"D","Burpengary",6433,"Queensland","2020-02-19","2020-02-18 13:00:00","2020-02-18 13:00:00",-27.2,152.4,185.208221435547,33.5,245.8
1,325.2,0,"2020-10-05 00:17:00",151.3544,-24.0239,150.721750556087,"D","Gladstone",34703,"Queensland","2020-10-05","2020-10-04 13:17:00","2020-10-04 13:00:00",-24,151.4,26.2103996276856,25.5,237.814285714286
1,321.3,0,"2020-01-03 23:49:00",149.4855,-36.5574,117.797939859225,"D","Tathra",1523,"New South Wales","2020-01-03 23:00:00","2020-01-03 12:49:00","2020-01-03 12:00:00",-36.6,149.5,1061.88793945312,18.6,252.345714285714
1,304,0,"2020-02-05 15:07:00",148.7517,-37.2104,31.6961049807919,"N","Orbost",2014,"Victoria","2020-02-05 15:00:00","2020-02-05 04:07:00","2020-02-05 04:00:00",-37.2,148.8,830.057373046875,13.4,260.302702702703
1,328.9,0,"2020-11-07 00:57:00",142.9265,-12.546,151.079601969497,"D",NA,NA,NA,"2020-11-07","2020-11-06 13:57:00","2020-11-06 13:00:00",-12.5,142.9,172.678039550781,33.2,263.7
1,327.6,0,"2020-09-22 03:31:00",152.3349,-24.9698,120.053693500388,"D","Bargara",8883,"Queensland","2020-09-22 03:00:00","2020-09-21 17:31:00","2020-09-21 17:00:00",-25,152.3,26.7932376861572,21.5,221.756756756757
1,335.9,0,"2020-12-14 02:58:00",115.1461,-29.8293,126.843225967351,"D","Drummond Cove",1477,"Western Australia","2020-12-14 02:00:00","2020-12-13 15:58:00","2020-12-13 15:00:00",-29.8,115.1,49.507194519043,23.4,257.582352941177
1,328.4,0,"2020-11-23 00:57:00",135.6877,-12.2835,145.494533759022,"D",NA,NA,NA,"2020-11-23","2020-11-22 13:57:00","2020-11-22 13:00:00",-12.3,135.7,3.39767503738403,33.3,258.279411764706
1,329.6,0,"2020-12-01 04:35:00",135.8025,-13.6934,125.496186918424,"D",NA,NA,NA,"2020-12-01 04:00:00","2020-11-30 17:35:00","2020-11-30 17:00:00",-13.7,135.8,13,29.6,229.888888888889
1,321.2,0,"2020-08-03 00:57:00",141.9408,-12.8108,173.514106248591,"D",NA,NA,NA,"2020-08-03","2020-08-02 14:57:00","2020-08-02 14:00:00",-12.8,141.9,22.8839836120606,31.7,264.316666666667
1,405,0,"2020-01-04 04:04:00",147.7016,-36.2673,108.539403650173,"D","Albury",4804,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-36.3,147.7,587.053100585938,27.8,261.264705882353
1,369,0,"2020-11-04 02:06:00",124.7984,-16.7519,147.686613319998,"D",NA,NA,NA,"2020-11-04 02:00:00","2020-11-03 15:06:00","2020-11-03 15:00:00",-16.8,124.8,265.084228515625,42.8,238.373529411765
1,333.6,0,"2020-11-16 02:30:00",125.441,-16.6498,144.694276235743,"D",NA,NA,NA,"2020-11-16 02:00:00","2020-11-15 15:30:00","2020-11-15 15:00:00",-16.6,125.4,408.302764892578,36.7,255.881818181818
1,326.1,0,"2020-08-01 03:58:00",139.0494,-17.4461,135.523502827959,"D",NA,NA,NA,"2020-08-01 03:00:00","2020-07-31 17:58:00","2020-07-31 17:00:00",-17.4,139,19.358470916748,24,265.397222222222
1,340.4,0,"2020-11-16 00:51:00",141.9424,-16.2241,144.574120469239,"D",NA,NA,NA,"2020-11-16","2020-11-15 13:51:00","2020-11-15 13:00:00",-16.2,141.9,26.3971920013428,41,256.990909090909
1,355.3,0,"2020-02-03 04:17:00",149.2243,-35.8354,112.2588279224,"D","Canberra",381488,"Australian Capital Territory","2020-02-03 04:00:00","2020-02-02 17:17:00","2020-02-02 17:00:00",-35.8,149.2,893.580688476562,12.9,261.186111111111
1,314.9,0,"2020-10-28 00:25:00",145.6351,-33.8717,132.380609604736,"D","Griffith",18196,"New South Wales","2020-10-28","2020-10-27 13:25:00","2020-10-27 13:00:00",-33.9,145.6,109.593070983887,20,257.874285714286
1,338,0,"2020-11-17 04:22:00",140.6716,-18.5821,122.201717640729,"D",NA,NA,NA,"2020-11-17 04:00:00","2020-11-16 17:22:00","2020-11-16 17:00:00",-18.6,140.7,29.6071166992188,36.3,242.761111111111
1,323.6,2,"2020-01-26 03:30:00",152.9743,-27.3179,121.21564453751,"D","Brisbane",2360241,"Queensland","2020-01-26 03:00:00","2020-01-25 16:30:00","2020-01-25 16:00:00",-27.3,153,27.7183780670166,26.1,256.457142857143
1,335,0,"2020-05-12 04:54:00",134.7251,-13.9223,123.352594286588,"D",NA,NA,NA,"2020-05-12 04:00:00","2020-05-11 18:54:00","2020-05-11 18:00:00",-13.9,134.7,201.288391113281,27.9,252.63947368421
1,357.7,0,"2020-02-03 00:02:00",148.8993,-35.7433,124.254971935499,"D","Canberra",381488,"Australian Capital Territory","2020-02-03","2020-02-02 13:02:00","2020-02-02 13:00:00",-35.7,148.9,1484.94213867188,18.2,269.451428571429
1,367.4,0,"2020-02-08 06:15:00",119.9868,-32.8234,115.35873628547,"D",NA,NA,NA,"2020-02-08 06:00:00","2020-02-07 19:15:00","2020-02-07 19:00:00",-32.8,120,427.377166748047,36.1,256.917142857143
1,312.6,0,"2020-01-31 13:11:00",149.5706,-37.0488,19.4172065915271,"N","Eden",3151,"New South Wales","2020-01-31 13:00:00","2020-01-31 02:11:00","2020-01-31 02:00:00",-37,149.6,447.777648925781,24,238.65
1,318.8,0,"2020-08-02 01:53:00",125.9049,-15.8028,176.871198839498,"D",NA,NA,NA,"2020-08-02 01:00:00","2020-08-01 15:53:00","2020-08-01 15:00:00",-15.8,125.9,480,29.6,265.861111111111
1,337.3,0,"2020-04-30 04:30:00",133.6583,-13.7234,129.978526924709,"D",NA,NA,NA,"2020-04-30 04:00:00","2020-04-29 18:30:00","2020-04-29 18:00:00",-13.7,133.7,283.416168212891,33.3,262.776923076923
1,333.3,0,"2020-11-18 00:39:00",141.3848,-17.1067,142.423837517863,"D",NA,NA,NA,"2020-11-18","2020-11-17 13:39:00","2020-11-17 13:00:00",-17.1,141.4,21.5283298492432,40.6,241.591428571429
1,332.2,0,"2020-08-17 01:09:00",135.4664,-12.2546,178.009227901243,"D",NA,NA,NA,"2020-08-17 01:00:00","2020-08-16 15:09:00","2020-08-16 15:00:00",-12.3,135.5,58.0547904968262,34,197.744152046784
1,346.7,0,"2020-07-03 04:30:00",131.1354,-11.3218,133.375760237061,"D","Darwin",139902,"Northern Territory","2020-07-03 04:00:00","2020-07-02 18:30:00","2020-07-02 18:00:00",-11.3,131.1,19.8995265960693,28.4,202.941176470588
1,350.4,0,"2020-01-03 23:47:00",152.1445,-29.4522,125.094504878158,"D","Glen Innes",5184,"New South Wales","2020-01-03 23:00:00","2020-01-03 12:47:00","2020-01-03 12:00:00",-29.5,152.1,957.770446777344,17,252.345714285714
1,303.6,0,"2020-01-28 12:43:00",151.1892,-25.5246,9.20876585386171,"N","Kingaroy",10020,"Queensland","2020-01-28 12:00:00","2020-01-28 01:43:00","2020-01-28 01:00:00",-25.5,151.2,178.074569702148,23.9,225.067567567568
1,321.8,0,"2020-11-05 16:28:00",142.4102,-16.455,46.377459461088,"N",NA,NA,NA,"2020-11-05 16:00:00","2020-11-05 05:28:00","2020-11-05 05:00:00",-16.5,142.4,52.4070129394531,30,218.252941176471
1,314.1,0,"2020-07-06 02:11:00",129.7008,-14.3121,166.487217366243,"D",NA,NA,NA,"2020-07-06 02:00:00","2020-07-05 16:11:00","2020-07-05 16:00:00",-14.3,129.7,90.5066680908203,30.6,202.091428571429
1,327.5,0,"2020-05-07 04:36:00",133.1768,-12.5908,128.794577070652,"D",NA,NA,NA,"2020-05-07 04:00:00","2020-05-06 18:36:00","2020-05-06 18:00:00",-12.6,133.2,154.284393310547,30.4,260.065789473684
1,314.8,0,"2020-01-05 12:39:00",143.7948,-18.8631,12.5763394564523,"N",NA,NA,NA,"2020-01-05 12:00:00","2020-01-05 01:39:00","2020-01-05 01:00:00",-18.9,143.8,726.66845703125,23.4,243.148571428571
1,348,0,"2020-11-24 04:25:00",150.5473,-25.4001,109.570272352345,"D",NA,NA,NA,"2020-11-24 04:00:00","2020-11-23 17:25:00","2020-11-23 17:00:00",-25.4,150.5,364.858612060547,26.6,260.997058823529
1,341.7,0,"2020-10-20 05:36:00",126.292,-16.7029,124.625734158713,"D",NA,NA,NA,"2020-10-20 05:00:00","2020-10-19 18:36:00","2020-10-19 18:00:00",-16.7,126.3,450.119293212891,35.5,224.477777777778
1,339.9,0,"2020-07-15 04:54:00",127.2685,-14.2364,132.832299636514,"D",NA,NA,NA,"2020-07-15 04:00:00","2020-07-14 18:54:00","2020-07-14 18:00:00",-14.2,127.3,180.235687255859,25.5,196.695906432749
1,302.6,0,"2020-05-14 17:12:00",122.9992,-16.6703,61.9957970011513,"N",NA,NA,NA,"2020-05-14 17:00:00","2020-05-14 07:12:00","2020-05-14 07:00:00",-16.7,123,31.5682487487793,24.4,293.342857142857
1,337.9,0,"2020-11-05 13:21:00",146.9362,-22.4215,8.90664208439574,"N",NA,NA,NA,"2020-11-05 13:00:00","2020-11-05 02:21:00","2020-11-05 02:00:00",-22.4,146.9,253.210159301758,28.2,222.808571428571
1,389.4,0,"2020-02-01 15:32:00",148.8288,-35.6472,34.7272914419478,"N","Canberra",381488,"Australian Capital Territory","2020-02-01 15:00:00","2020-02-01 04:32:00","2020-02-01 04:00:00",-35.6,148.8,1042.16442871094,22.8,241.261111111111
1,326.8,0,"2020-01-26 12:53:00",149.8475,-35.7765,17.4070334639764,"N","Batehaven",1776,"New South Wales","2020-01-26 12:00:00","2020-01-26 01:53:00","2020-01-26 01:00:00",-35.8,149.8,297.441497802734,17.9,238.72972972973
1,364.8,0,"2020-01-01 02:34:00",122.3166,-32.5643,124.117172415101,"D","Esperance",2080,"Western Australia","2020-01-01 02:00:00","2019-12-31 15:34:00","2019-12-31 15:00:00",-32.6,122.3,296.709167480469,37.5,251.697142857143
1,339.1,0,"2020-06-02 05:12:00",131.6528,-13.5314,122.531930264114,"D","Palmerston",33695,"Northern Territory","2020-06-02 05:00:00","2020-06-01 19:12:00","2020-06-01 19:00:00",-13.5,131.7,123.242881774902,27.5,250.294736842105
1,325.5,0,"2020-01-01 12:58:00",148.858,-37.4002,14.4839432749319,"N","Orbost",2014,"Victoria","2020-01-01 12:00:00","2020-01-01 01:58:00","2020-01-01 01:00:00",-37.4,148.9,474.635772705078,11.8,248.116666666667
1,326.3,0,"2020-06-05 05:43:00",130.2263,-13.7432,116.896485815832,"D","Darwin",139902,"Northern Territory","2020-06-05 05:00:00","2020-06-04 19:43:00","2020-06-04 19:00:00",-13.7,130.2,47.6196250915527,23.8,254.768421052632
